city,lon,lat,time,loc,param,unit,value
Bangkok,100.614562,13.76963,2017-11-21T09:00:00+07:00,"Pubpla, Wang Thonglang",no2,ppm,0.0
Bangkok,100.48660439296,13.727559345309,2017-11-21T09:00:00+07:00,"Intarapitak Rd., Thon Buri",o3,ppm,0.017
Bangkok,100.48660439296,13.727559345309,2017-11-21T09:00:00+07:00,"Intarapitak Rd., Thon Buri",co,ppm,0.55
Bangkok,100.54734529366,13.708041021603,2017-11-21T09:00:00+07:00,"Chong Nonsi, Yannawa",pm10,µg/m³,26.0
Bangkok,100.59607755884,13.79263500923,2017-11-21T09:00:00+07:00,"Lat Phrao Rd., Wang Thonglang",co,ppm,0.72
Bangkok,100.614562,13.76963,2017-11-21T09:00:00+07:00,"Pubpla, Wang Thonglang",pm10,µg/m³,23.0
Bangkok,100.636548,13.78152,2017-11-21T09:00:00+07:00,"Khlong Chan, Bang kapi",no2,ppm,0.006
Bangkok,100.614562,13.76963,2017-11-21T09:00:00+07:00,"Pubpla, Wang Thonglang",o3,ppm,0.019
Bangkok,100.48660439296,13.727559345309,2017-11-21T09:00:00+07:00,"Intarapitak Rd., Thon Buri",so2,ppm,0.001
Bangkok,100.54734529366,13.708041021603,2017-11-21T08:00:00+07:00,"Chong Nonsi, Yannawa",pm10,µg/m³,27.0
Bangkok,100.60574118114,13.666116121283,2017-11-21T08:00:00+07:00,"Bangna, Bangna",co,ppm,0.57
Bangkok,100.59607755884,13.79263500923,2017-11-21T08:00:00+07:00,"Lat Phrao Rd., Wang Thonglang",no2,ppm,0.012
Bangkok,100.48660439296,13.727559345309,2017-11-21T08:00:00+07:00,"Intarapitak Rd., Thon Buri",pm10,µg/m³,34.0
Bangkok,100.50581203933,13.66846068306,2017-11-21T08:00:00+07:00,"Samae Dam, Bang Khun Thian",pm10,µg/m³,51.0
Bangkok,100.53649416504,13.729830133162,2017-11-21T08:00:00+07:00,"Rama IV Rd., Pathum Wan",no2,ppm,0.019
Bangkok,100.53649416504,13.729830133162,2017-11-21T08:00:00+07:00,"Rama IV Rd., Pathum Wan",co,ppm,1.2
Bangkok,100.60574118114,13.666116121283,2017-11-21T08:00:00+07:00,"Bangna, Bangna",so2,ppm,0.001
Bangkok,100.636548,13.78152,2017-11-21T08:00:00+07:00,"Khlong Chan, Bang kapi",o3,ppm,0.016
